Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results,Violations
78385,IN & OUT FOOD PLUS,IN & OUT FOOD PLUS,2026729,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",03/30/2010,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities. 
 
REFRIGERATION UNITS NOT ON AT THIS TIME.  UNITS MUST BE ON AND MAINTAINING A TEMPERATURE OF 40F OR BELOW. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
 
FRONT SIDE ENTRANCE DOOR NOT RODENT PROOFED AT SIDE, REAR EXIT DOOR NOT RODENT PROOFED AT BOTTOM, MUST RODENT PROOF BOTH DOORS. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: The area outside of the establishment used for the storage of garbage shall be clean at all times and shall not constitute a nuisance. 
 
OUTSIDE STORAGE AREA CLUTTERED WITH ITEMS.  PARTIAL AREA ENCLOSED MUST BE CLEARED OF All ITEMS TO AVOID POTENTIAL RODENT HARBORAGE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST DETAIL CLEAN SHELVES AND GLASS DISPLAY CASES TO REMOVE DUST NOTED. 
CLEAN INTERIOR BOTTOM OF BATHROOM CABINET UNDER SINK. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOOR IN WASHROOM.  CLEAN FLOOR IN WALK-IN UNIT.  (UNIT WILL BE USED FOR STORAGE ONLY) | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: WASHROOM DOOR NOT SELF CLOSING; MUST INSTALL A SELF CLOSING DEVICE. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETERS FOR INTERIORS OF COOLERS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKING VALVE IN MIDDLE OF STORE AGAINST WALL FROM WATER METER. 
MUST PROVIDE THREE METAL DRAIN STOPPERS FOR THREE COMP SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
 
MUST REMOVE ALL UNNECESSARY CLUTTER FROM WALK-IN UNIT WHICH WILL NOT BE USED FOR FOOD STORAGE.  OWNER STATES HE WILL USE UNIT FOR STORAGE ONLY.  INSTRUCTED THAT UNIT MUST BE CLEANED OUT BY REMOVING CLUTTER NOTED AND ALL ITEMS STORED INSIDE MUST BE STORED NEATLY."
215276,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE ,"CHCICAGO,IL,60638",03/26/2010,License Re-inspection,Pass,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: CERTIFIED MGR ON DUTY. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ICE MACHINE CONNECTED PROPERLY, ICE BUILD-UP REMOVED FROM FREEZER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR IN GOOD REPAIR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: STAINED TILES REPLACED. WALLBASE PROVIDED. THRESHOLDS REPAIRED. PRODUCE COOLER WALLS IN GOOD REPAIR. ALL PRODUCT REMOVED FROM UNUSED STORAGE ROOM WHERE WALLS IN POOR REPAIR, WILL NO LONGER USE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHTSHIELDS PROVIDED. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: TOILET ROOM DOOR SELF-CLOSING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENTILATION PROVIDED IN TOILET ROOMS. ATTACHED METAL DRAINBOARD PROVIDED."
120396,Pizza Hut,,0,,Risk 3 (Low),1531 W Taylor ST ,",IL,60607",03/19/2010,Short Form Complaint,Pass,
70375,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",03/19/2010,License Re-inspection,Pass,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: SANITIZER QUATS 200PPM HAS BEEN PROVIDED  | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: SOAP AND PAPER TOWEL INSTALLED IN ALL HAND SINKS AND WASHBOWL SINKS | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: ENTRANCE AND EXIT DOORS HAS BEEN SEALED | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: 3 COMPARTMENT SINK WITH  DRAINBOARD AND SPLASHGUARD HAS BEEN INSTALLED IN THE MEAT/DELI SHOP | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INTERIOR WALK IN COOLER AND FREEZERS HAS BEEN CLEANED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ALL SHELVES HAS BEEN CLEANED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN THE ENTIRE STORE  HAS BEEN CLEANED AND SMOOTH  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS,CEILING TILES HAS BEEN CLEANED | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT SHIELDS/END CAPS HAS BEEN INSTALLED | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THERMOMETER HAS BEEN PROVIDED IN ALL COOLERS"
70364,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",03/16/2010,License,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Adequate and convenient hand washing facilities shall be provided for all employees. 
MUST PROVIDE SOAP AND PAPER TOWEL/HAND DRYING DEVICE IN EXPOSED HANDSINKS AND WASHBOWL SINK | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
ENTRANCE AND EXIT DOORS/FRONT AND REAR MUST BE RODENT PROOFED,MUST BE SEALED | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: All dishwashing machines must be of a type that complies with all requirements of the plumbing section of the Municipal Code of Chicago and Rules and Regulation of the Board of Health. 
MUST PROVIDE 1 ADDITIONAL SINK FOR 2COMPARTMENT SINK TO WASH,RINSE AND SANITIZE EQUIPMENT FOR MEAT SHOP/DELI SHOP | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: Equipment and utensils should get proper exposure to the sanitizing solution during the rinse cycle.  Bactericidal treatment shall consist of exposure of all dish and utensil surfaces to a rinse of clean water at a temperature of not less than 180F. 
MUST PROVIDE SANITIZER TO SANITIZE EQUIPMENT AND UTENSILS | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
ALL SHELVES IN WALK IN COOLER AND WALK IN FREEZER MUST BE CLEAN | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
INTERIOR OF WALK IN COOLER AND FREEZERS MUST BE CLEAN | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
FLOORS THRUOUT AND INSIDE WALK IN COOLERS AND FREEZERS,BASEMENT MUST BE SMOOTH AND DETAIL CLEAN | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. 
LIGHT SHIELDS /END CAPS MUST BE PROVIDED IN PREP AREAS  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
WALLS,CEILING TILES INSIDE WALK IN COOLERS AND FREEZERS MUST BE DETAIL CLEAN | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. 
MUST PROVIDE THERMOMETER INSIDE DISPLAY COOLERS"
58348,UNIVERSITY OF AESTHETICS/TOUCH CLINIC,UNIVERSITY OF AESTHETICS/TOUCH CLINIC,0,,,1357 N MILWAUKEE AVE ,",IL,60622",03/04/2010,Short Form Complaint,Pass,
112339,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",03/04/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
Found shelving units not wiped down above 3 compartment sink and by oven areas. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
Found floors not swept along walls by rear tool storage areas. "
229253,ANGELO'S CAFE,ANGELO'S CAFE,1649411,,Risk 1 (High),601-03 W ADAMS ST ,"Chicago,IL,60661",02/24/2010,Out Of Business,Pass,
63277,SUN FOOD MART,SUN FOOD MART,2009479,Grocery Store,Risk 3 (Low),3601 W CERMAK RD ,",IL,",02/24/2010,Short Form Complaint,Pass,
58325,KENDALL COLLEGE,FRANKE KITCHEN ROOM 526,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58324,KENDALL COLLEGE,WOOD MODE AUDITORIUM ROOM 525,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58322,KENDALL COLLEGE,GARDE MANGER KITCHEN ROOM 330,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
229239,KENDALL COLLEGE,KRAFT CULINARY CENTER,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
229240,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58323,KENDALL COLLEGE,ROOM 340,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58321,KENDALL COLLEGE,COOKTEK PASTRY 2 ROOM 320B,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
229238,KENDALL COLLEGE,COOKTEK PASTRY #1,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58320,KENDALL COLLEGE,CHOCOLATE & SUGAR KITCHEN ROOM 317,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
229237,KENDALL COLLEGE,STOREROOM 112,2013962,School,Risk 3 (Low),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58319,KENDALL COLLEGE,LAB KITCHEN A ROOM 120A,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
229236,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
58318,KENDALL COLLEGE,DEVOS KITCHEN ROOM 128,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass,
176288,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",02/18/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage.CLEAN THE FOOD RACKS, DRY GOODS RACKS,REACH IN COOLERS AND REACH IN FREEZER ALL HAVE FOOD DEBRIS ON THEM. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.CLEAN FLOOR IN BACK AREA ALONG THE WALLS AND IN THE CORNERS.CLEAN ALL FLOOR DRAINS."
215218,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE ,"CHCICAGO,IL,60638",02/18/2010,License,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO CERTIFIED MGR ON DUTY WHILE HANDLING POTENTIALLY HAZARDOUS FOODS (SLICING DELI MEAT) INSTD TO PROVIDE SAME. CITATION ISSUED 7-38-012 SERIOUS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS IN STORAGE ROOM AND IN PRODUCE COOLER WITH UNEVEN, ROUGH SURFACE, FLAKING MATERIAL. INSTD TO HAVE ALL WALLS THRU OUT A  SMOOTH, EVEN EASILY CLEANABLE SURFACE. STAINED CEILING TILES IN PREP AREA REPLACE SAME. MISSING WALLBASE IN PREP AREA. PROVIDE 4 INCH WALLBASE. REAR DOCK DOOR THRESHOLDS IN POOR REPAIR. REPAIR SAME AND HAVE TIGHT FITTING. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: EXCESSIVE ICE BUILD-UP IN WALK-IN FREEZER. REPAIR SAME. INSTD TO PROPERLY CONNECT ICE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS THRU-OUT NEED TO BE SMOOTH EVEN EASILY CLEANABLE SURFACE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING LIGHTSHIELD CAPS IN PREP AREA. LIGHTSHIELDS MISSING IN PRODUCE COOLER. PROVIDE SAME. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: TOILET ROOM DOORS NOT SELF CLOSING. CORRECT SAME.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENTILATION IN POOR REPAIR IN TOILET ROOMS. PROVIDE SAME. PROVIDE ATTACHED METAL DRAINBOARD AT 3-COMPARTMENT SINK. "
154277,VINTAGE 338,VINTAGE 338,1997930,Restaurant,Risk 3 (Low),338 W ARMITAGE AVE ,"CHICAGOCHICAGO,IL,60614",02/16/2010,Task Force Liquor 1475,Pass,
154276,VINTAGE 338,VINTAGE 338,1997929,Restaurant,Risk 1 (High),338 W ARMITAGE AVE ,"CHICAGOCHICAGO,IL,60614",02/16/2010,License,Pass,
58304,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/09/2010,License,Pass,
98368,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",02/04/2010,Canvass Re-inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED, ANDERSON PEST CONTROL RETURN FOR ADDITIONAL SERVICE 0N 2/2/10. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: STILL WORKING ON CLEANING ALL STORAGE SHELVES IN WALK IN COOLER AND HOLDING RACKS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED FLOOR CLEAN AT THIS TIME IN REAR GARAGE STORAGE/FREEZER AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: STILL WORKING ON FRONT WALL AND CEILING IN REAR WORK AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: STILL WORKING ON CLEANING LIGHT SHIELDS IN REAR PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: STILL WORKING ON LEAKING NOZZEL AT PREP AREA HANDSINK."
60291,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",02/03/2010,License Re-inspection,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.VIOLATION CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.VIOLATION CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces.VIOLATION CORRECTED."
60282,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",01/28/2010,License,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.DAMAGED AIR CURTAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.DAMAGED OR MISSING DOOR SWEEPS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces."
160236,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",01/27/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
DETAIL CLEAN CEILINGS OVER PREP AREA AND REMOVE FOOD DEBRIS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. 
 
REPLACE BURNED OUT LIGHT BULB OVER PREP AREA.  ALSO REPLACE BURNED OUT LIGHT BULB IN 1ST FLOOR MOP CLOSET.   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
SCRAPE AND REPAINT CHIPPING PAINT IN 1ST FLOOR HALLWAY. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. 
 
2ND URINAL FROM DOOR IN 1ST FLOOR BOYS WEST WASHROOM NOT PROPERLY FLUSHING.  MUST REPAIR SAME.  MUST INCREASE HOT WATER PRESSURE AT WASHROOM SINKS ON 1ST FLOOR WEST SIDE OF BUILDING.  "
60279,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",01/27/2010,License,Fail,
98352,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",01/26/2010,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. OBSERVED 15-20 MICE DROPPINGS IN REAR GARAGE STORAGE/FREEZER AREA INSTRUCTED TO REMOVE DROPPINGS AND CLEAN AREA HAVE PEST CONTROL RETURN  FOR SERVICE. SERIOUS CITATION ISSUED 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.CLEAN ALL STORAGE SHELVES IN THE WALK IN COOLER AND HOLDING RACKS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.CLEAN FLOOR IN REAR GARAGE STORAGE/FREEZER AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.FRONT WALL AND CEILING NEEDS REPAIR IN REAR WORK AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CLEAN LIGHT SHIELDS IN REAR PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE PREP AREA HAND SINK LEAKING AT NOZZEL INSTRUCTED TO REPAIR."
